Serial No.,Course,Status,Course Type,Course Variant,Academia+LMS,Student ID,Student Name,Program,Batch,Period,Enrollment Date,Primary Faculty
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,e04269b0d04bb7d56c7ae8897eeb0c0e958a78cad6109cbc1c8f1ea0ee1d10cd,9513e814f7a49f23ebd328570a8f054851a141282c5ffe0c5b543136c80879d1,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,5729f54bf90536db88f943150f4673d9127ac295d7b514ff6e115275c545e36a,ffe68a2e069f1995e3e07afd2d7be6bd7f0cbc1306e8a3d2c1c6eb32e48fe723,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,4ce40345da29acfcf11fc40b1e2c677d2b38d8e21f3f5f0827b61214b67231f0,adf7bdad0646c8945e29bea8a08a023e201f79aa809e116f7e4e74a81378b83b,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,4047e500e481cfe8df9c7d70a26d4f6eea2f36dfc144bdf0b3a2190c99eb2de4,13749f484a7fef416cd4507756b7a5768616670addde5545cfb5632cfe3707ce,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,60fba75b0c53b9c352bac117a29b101dd2a7eb09e94ea2db35f184387f1275b0,9c6fb4aa4dc350a77ced71cbcde01b26cb443665aeb910df6ef5e5cc53543840,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,b35db26b60fc693e7ff48d6c531554d0a6202baa52af2d5c90e30a9bba198cc3,d2c23ecc2a65b8136083beb3cf743d78196893821e9b0c01a7fbded10b8765e7,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,550237c3abceb771608ae38b623f18e182dfde6210c2e07a23918ce6c52ac902,3bde693126942a1dab64f1d028696172d73851bf0bda13bfddaaaf2740016684,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,f9c40c3a584c4a168b0d4a361effaa180017effb72e135a3548f8dd5b18262d3,eb85b4032ac89393d3fdfd820317fdafda416e1793fc332d2b13834027e7881b,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,fcca1c0cd335bbcc53e43ba6d090a3300ea4d7c14cdf716cd575e58d2db24ba1,d35c7f1366de2d6c7d37e32c492f544ba46def78fd9f1557214e24640645245a,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,7b6e4a3ee66b71d381ecdc2bfcbf120237adcb062dd43d70c1ad2ac2c1fd7f35,828183d110d74cdd460319aa06b3091f61cac56e6bbb93822cad5f2b89d3ad01,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,2d4124f3baaf516b3c9e45db275f0b7bda5b53f9ceae614fed8c3fffa874fb19,5803f975597bc3220352bb707776d96e10fe23fcbf90c3006e42463f2ef91b0c,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,4b4eee6afa6b1b4b20890e3275a25a392b8aec02b922fd8c712f8974815a0812,d33de1f0d7c898f08f21c0304fbab44e2d274caa52ba24bcda4b5a8ed28e9f7c,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,558fc16e65b417dd16c988c5d230da7909ce429263b8bfe8829f1fdd07089037,2c3a4d1cf373478d19495d9f8d67e2ec06c7122070c6ff151d79e5dcf90a7105,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,0d9538383a5b0eaf538d0cc9b7d5de8e1c4dd1cf3d6dc339dc45342989866de0,aee21f89f663cb14051264f87f5cd23b59fee389489dbed65837971ed9784289,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,d90f64dea707b43f545d40aebf890d884ab657fe96d98c6a7b89f88753801666,495f4a5bce7f86aacaef7a2f8fd7c914af3d456d1a63f144eb4d9e848073308b,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,2a1ffac4192c2f295d6e93aefe1c8e521fbcdf31ad983d03e5c4d47dcbe1b7f5,1c91c643450b7047d26a129ebfcc6b4733cb5a389e2d4b764197ab1a818b98c1,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,f87984d0c8575c65d2dc41f4df75a5ba9fdbac60eafeab8501e274b5c890bb79,b619e999ea3d36585aada3b6aa254dbbb099fb6d8634f7225e7342f7fe6b1b0f,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,ddaeface0e7092547f0ac5a9b617129e1fa0979ad619de7647b69d58216e9106,2a58a92cd5de4e2b0610d60225a39b07d871430e93ef833701a481d9dc2b6cc8,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,dc0410e8240cd5a48cfc57ad30257176b0af51d1b98709956a8c61116f9e2c97,9e9620a9c2d756437ca30e492f70e79ce3f6eb2fd945ab01c904b17f02b46818,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,81fb136b35af1962628eea66b4768b4d7fef3314b9612983b8c3286aa29476d6,f83f2415e9b42f3d308a237bdc13e1de424596f5f1a95a3edd480a0e22bdba64,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,c7ca8e73f62a137b3e8d3302ad7a368ada989fb3ae9904f64d3ec347ecd2c6a9,fbc847e69a2658ad39447bbe5661d558b81605f4064bed57891dffff323f3991,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,8ff191e6c6cc0a3bd2f8290ef5f046aa48877d14fe4bc01b2f79997c86ede6e0,607b4e5d8253d05afcf91dbcb8751d392e5b99000fedbffb1eda6dcf9b77546d,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,0688f3a1989ac9990c34b2514545dfe4abd4ff4d12e7fd4b68ceaee300e507e9,eb5e7f7c997a282e0b7ab71f788b679bb8947a198f9f7b38999792f507798cc4,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,981a9e0bd5a7f6aefd653a210828e393afa2963967307086487babc40dd725b5,5d28c173047d1627fbf427c295b73ae82d8ca9bd1355bcc953988cb1b5848a20,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,87d2d73d9e69cb8e438902238878d317c76cd16d5b744c12fc162fb2f945ecf2,c92b3eab58009cbc0c12a96543e9828111b52465cf8035710ae5b50d523d67b2,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,59306210cfd452b80d127465b87512b3a4626d16823c599066773d69eec708b6,82492679292616902a9c4b94b853de6e520a9ca417ce35a5723b0da43e6d3038,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,37c2b9fab68096f765ac75985fa614e854ed83d23bc8d20eebd21a6d614769dc,990df15e2151ce9c8d032df8a2904be3cbbc69a33ea776f30dfbe247148ed77b,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,ECE 211P / Electronics Lab,,REGULAR,ECE 211P/Electronics Lab/Term I 2024-25/T1-24-ECE 211P,,4f50a26192237034670c0190ceeb4be7d9680666b32ab7c507c59f5c2c82f998,6e20dd16ba1d7ab3241b2ad05a0629934f041304c5aa292a803ff4ebcc407f5c,Integrated Master of Technology ECE,2023-28 iMtech ECE,Term I [2024-25],,Madhav Rao
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,339e3539b3e1a050cd48c6f75568975b29af0b97917e7a9ace0777c7e47fc633,cbf73eeaa9d9ad40cc4a1bed00fadc07956dc1af287f5488ef672168ff446862,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,adbb953688551695e5488c66623bbda9b2a1c6f51a102b958833a9d9bf7d10d6,954512d039f94a29dfb9d78e2a4f67d556ca08b6e5e39d63550513a79ce84828,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,b82332f59a405017b958f3bc8dd63b9ca71c548f7fb26b753085b5923a5c7b87,b0691ba4435652189e4688277c7b34f2f90920d2d5ea209fb8abd1a2f30d3234,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,b2361d0ebc1987055320e7963885b2dee70f1538d8c6fa4eb423a61b7e26f07c,9db19e50fb7bcf3ddca4ee189e7b04f82d2249c456b3298f8d7c33fee24768be,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,0ebde174359cc69d01a54b0fae30e4f292dfbc4178c10e8dd338be02c396ed7d,fb39c771e04e51e50d7dfddd04c497dacdcdcfca28a6980dec7e7334406e595d,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,7d23839d0438aeb2b1c9c5859dbd33a0dd73cbc6b8fda64ac30da9b2a549fd9e,ee2df15de0c92f8be1a55ce52d9f45201f168b7341952d336089174187e01c0d,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,65eefe1038828d31073a2bdbf3bd2338ce3761bf2e3c4af9d2a1d955c0fe9cc2,7848941dbece9c0de660af4ef374490e840d87443f480c6ad4876a9f913d7bd2,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,084fad3fffb05cf0f3ceeaae085e682148a8e6f29539f1146484e5302d2b7372,1b10d7c4bcbcd3a8dba68d1a80b9c90ceaf52b8b109c5fc19dcd47dc418a641f,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,b213814e967748118e6b0db54ffbe631d4c667b1dba078af3d700cf719cfd4b5,846d270398e09b24a51ca6979855c98cca0d3f7742fca5e6f3f183ebc1d801a5,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,d6dbd2afa9ece1b55cf379ebbfaad69037a11f0d0923779364a8b5b30dbb124c,83066b688754a3c768dfbf3a379f6ec0c40b5165cb0e846a331a610c9c526f33,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,e3cf2cd390b235fbcece0a32d9b07eaf290008a5cb3169bc012b14929a463ff9,a28441d63e085f06e4eb3eaa01af24b657c48ec9146aa484562b10328d477448,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,bb12bbef2a9a96fdd2be7faecfb450e929b4085a892f5cddf3f45d28baface88,ea1f23ccec8a14e1fdd60e7014d88f52ec45d596096db56c67f67f770d60d19e,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,905a26967ce1afdf1bb9d7917e68e86d40f0b9ac30dd5ca133f757a396212003,f28d68492fc27e7f61362beee742cc9a441cc3e6c37dde3b1ab377fad695f504,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,8232219204b43b3439c117d6628b1f4f128658312f642b288f5006960de8916a,de16dcd4c8ee8dc1ce12609ddfe2e3e1f0033def6f688b3dd93c35297a3a857f,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,901726a8595aaea34db7fabf83837174c12901e2a50f4c34c892c91adef6e699,93ac175b3c3df6e4634c13021d7ad9f95b2b5bf2194731b0b5ba5277dcc3df74,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,05b16f44567b1633d62a723cd6e3ec80374593b4189293278fcdb9982bd1a153,30b4c08f02c6248b54f6f7a029fba8478efd53bd59717c118f827a261776964e,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,41c1c4d70236fe6f25e20d0d22580b07f41f3ba0a81573ace7226923a698bb66,26ee6a25dd303d98b4d56ecf9e565d31c6c59e4a8fcace42e6fcda05b6b1bcd4,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,a71acf9231bb6baf1e4341fa646008d9bec8122b70d49879dc8c90bad0df9432,032b8cc7401f8e4896dacae8fda2f70c8ef4fdccaa6fac70cfa686f95d404854,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,79b6929ab6d7548e9e636d99bcb72af93f76e855743d8f82d12f43d1f2a31e91,2e49936a534fc192c346bf468ea60684f62c2ba8ce9cf485f638170b88332b4a,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,920e387ca6ff892bb1e8a1b4b56d190fbe89a31e907e5d99236aa5051e9e5d05,04254e093c5bac0c0bcdc688907655dd18794f6de7e54efeab336c6dbdb8521a,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,4649345400d8ec54b8dab117fc0269ac47c6897a65ed3dcf0a6bafd0fdc48eb2,504baf37c522d162513d9d5179dcec73dab16861678d391c3cb3568dd1a60d41,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,771a81a49607cd4bbecb0b8d614e57cd5f786b25a8a1d9764de9394665300b55,f3069c5754fe935605355bfca73c4f1b9b7557ffc727a197c6eebc5fe311dd56,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,f0be94a541a9e4eabf98ae41961ec57b464f4e26560342dcb8a221922136a179,e802fe8dc6a61da555513c9d368e4f1998d63d85641862b58701efc9e0b6d569,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,68f2511222cbc32ad56175871e928fcadcc965eb7cb49e8648b14796b7b53f8c,46290f2925cd1c7f330d5ed482bf9bbc7089ad5f7dba280cea6fadc02cd27a15,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,2928443ab9000f323496f75a4c61a90dc2c68acc41751d7cf1b78cd8f09f1dba,ee918193eee426aa5f3f5743448670343094b0fc099a4a891759d30f16cd617f,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,f0777e37794a9c3ee4e0ebdc6293331af2abdf329761f9a46f329635880730b5,2924728ce23568eaa82d9eec0779cde6e5e5e532e6479522a4535e96ffa2888c,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,13e5c40153bef9e8fad3277fbbcc5112f6148419b310abfb3f26d5dc79bf9b4d,dbfefa571bb8af97a4e1e9b2368fef129c194c5a2ba0d24d9e636028728d6f28,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,8fc00c3615be8abbe685eed6a216b8a534d118d48df694c9f6f5c3feb77aa950,848125c405dbf222e1768dccaf77399c50b23515d0a9e29d21f7e33139833273,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,8fe65b4873372845779d91314772b0976477740e71ba3497c8e7e30680e8fcdd,eb77ccefba38d212874fa66aa1e7be3358d44be9fa86f367864413ce9b1dff08,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,3900d89f6f50a20f82923adf4ca08145a876b9f43f1245167a80f7e3253c4226,042c560360a9466ed3059b69f50ccece710a0e40612b1a51ee6892f4fe364a24,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,bd32f69aba0dcbb58e14b4ac78b1fb2bb2215b5aecc9ac4a7e3c420a9951f6d9,c53bb1d0e2b3ef335db7c66e454d9623ea34cec7da49ae31c848259d4ebaf4c0,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,b5097dbcf13292120afb28057cf229e701c0e210ec010a54615ff9e1b9b666af,0b2903cc2cb0aec6344df2cab0eec66d644b7d9959bcc8c6e04f0a77e15b9f48,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,b200219e985e18694b7cb50a20597b663208ee9e7a0efba16fcc5fbe320d7606,189ca55cb3a6ac5e1d2a3871f1839b58ba9dac945c54fb3ea31384768e4c2a62,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,98818ee06282ccf8d5f342c685b3f06249a0c4492c51615523323cf3ace47923,178ae2a9699f668a1e4c7a21b7be44901f3577474c8b090b96d4fe8c27c6ca6c,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,22f890f619541641a33b4ba810984232e66fb46ca0103eb77acf2c4682fcbb53,165adf35e3d5124b15eb47c2be6ceb7b87fd0152e3d1b53b6773dec01332ac61,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,6677c64ddbdee714a4ec151ca863b368db8cde96235eceae713c5c0ce479e6d8,cb5de6279c6896f865fe30f23939d95a51aa925fb014d838492c80be04bbc71e,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,1c80df95e36e0e9e0f779bce792dda18b0d426b606c8d7c48b7ee741760c1b2e,9678cb00a9c6e842a444f9fa9f7b186c5a5d606789f544c9a1346a50b196069b,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,ff0bc7738cb47ad3bbe6355f471f22f6530cb6121b77f8b2f3583258f98c4fbe,488aac28dc13ca2949deb479e1cac14be0c51f071ca0dfc2587ef8b04e15d098,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,fdf77cff5566392ebe3d6e8318c355bbf8ca27695b133bd9337ebff24c54fc00,29c0ca86b4f2593f0234c4b4db6d053e4052fb153b7bb7e043082a5adb9e6371,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,20e66ec0117c5a070cd67833ad2def5e1aea35695fd72f6b75a490bf8eb5acf6,6f3db5e71de4a3feae6e60d4eca3e7641dfc01dad3654c08ca57992fa8e44ce4,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
,EGC 113 / Signals and Systems,,REGULAR,EGC 113/Signals and Systems/Term I 2024-25/T1-24-EGC 113,,5d53d723d74372485d5ecbfc914f05c44a93968ac588539e263f5b680cb347be,3f9f0f2d0997981c0efff001523fb06898e89e69d4d6f4245f9eb365d0719800,Integrated Master of Technology CSE,2023-28 iMtech,Term I [2024-25],,"Jyotsna Bapat,Vinod Reddy"
